id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,school_level,zip_code,year,school_type,state
251149001900,0.0557553956834532,0.614795918367347,0.757022471910112,63889.0,23.5714285714286,0.144179894179894,High,1518,2016-2017,Regular School,MA
251152001915,0.0941922889214251,0.469348659003831,0.517605633802817,42487.0,21.4957264957265,0.371685201026518,High,2780,2016-2017,Regular School,MA
251158001926,0.0629656332612353,0.68189233278956,0.742875647668394,87480.0,22.1306471306471,0.115736040609137,High,1876,2016-2017,Regular School,MA
251174001932,0.0561323815704088,0.705247813411079,0.803523035230352,85994.0,22.6678876678877,0.158536585365854,High,1922,2016-2017,Regular School,MA
251176001934,0.0902234636871508,0.67764769942826,0.773645917542441,85905.0,22.5946275946276,0.0687022900763359,High,1879,2016-2017,Regular School,MA
251185001938,0.104152005629838,0.690828055360075,0.809424083769633,89423.0,21.0561660561661,0.161087866108787,High,1569,2016-2017,Regular School,MA
251188001940,0.0487599831862127,0.808582246529238,0.892936802973978,93056.0,23.1562881562882,0.0892601431980907,High,1520,2016-2017,Regular School,MA
251191001951,0.0670758439281017,0.766814159292035,0.862470862470862,73643.0,22.8388278388278,0.0847107438016529,High,1880,2016-2017,Regular School,MA
251197001964,0.0606209955643174,0.775267538644471,0.872045220966084,93040.0,22.6190476190476,0.127350427350427,High,2081,2016-2017,Regular School,MA
251200001979,0.0842420937840785,0.713086074177747,0.760233918128655,82798.0,20.7142857142857,0.321094312455004,High,2452,2016-2017,Regular School,MA
251203001983,0.116883116883117,0.540736607142857,0.476241900647948,36031.0,21.4713064713065,0.447478991596639,High,1082,2016-2017,Regular School,MA
251206001991,0.095886822111606,0.634561626429479,0.582491582491583,71205.0,20.5677655677656,0.378109452736318,High,2571,2016-2017,Regular School,MA
251210001994,0.0793791574279379,0.560371517027864,0.56809024979855,42538.0,22.2771672771673,0.368131868131868,High,1083,2016-2017,Regular School,MA
251218002005,0.0327181208053691,0.817270194986072,0.913373860182371,87423.0,22.2039072039072,0.273469387755102,High,2472,2016-2017,Regular School,MA
251221002010,0.0456852791878173,0.95534223706177,0.894457099468489,155885.0,26.2087912087912,0.0593824228028504,High,1778,2016-2017,Regular School,MA
251224002012,0.106111111111111,0.438745019920319,0.449843260188088,33814.0,19.981684981685,0.472081218274112,High,1570,2016-2017,Regular School,MA
251227002030,0.0458333333333333,0.957632398753894,0.934169278996865,175625.0,26.5995115995116,0.0411436541143654,High,2481,2016-2017,Regular School,MA
251242002039,0.0962085308056872,0.561676082862524,0.69183922046285,71844.0,21.6422466422466,0.142201834862385,High,2379,2016-2017,Regular School,MA
251251002052,0.0891089108910891,0.672912205567452,0.683752417794971,76338.0,21.2515262515263,0.438879456706282,High,1089,2016-2017,Regular School,MA
251260002059,0.0344541303445413,0.774271844660194,0.716083916083916,77647.0,24.9145299145299,0.0712250712250712,High,1581,2016-2017,Regular School,MA
251263002073,0.101413133832086,0.635181745821173,0.729468599033816,68661.0,21.9108669108669,0.230333097094259,High,1085,2016-2017,Regular School,MA
251266002081,0.0376158940397351,0.956581986143187,0.9375,148770.0,25.8180708180708,0.0254854368932039,High,1886,2016-2017,Regular School,MA
251275002087,0.0330068915487849,0.921562596124269,0.87551867219917,226181.0,26.8681318681319,0.0269922879177378,High,2493,2016-2017,Regular School,MA
251281002100,0.0385756676557863,0.926138172556511,0.831541218637993,123974.0,24.8656898656899,0.0406417112299465,High,2090,2016-2017,Regular School,MA
251284002123,0.0677177565262342,0.661310890079061,0.739735099337748,76875.0,21.1782661782662,0.250852411105699,High,2190,2016-2017,Regular School,MA
251293002135,0.0542521994134897,0.615958936070929,0.86587982832618,84436.0,21.4957264957265,0.180272108843537,High,2382,2016-2017,Regular School,MA
251305002158,0.0732113144758735,0.687266915290357,0.758990536277602,91970.0,22.6190476190476,0.0637837837837838,High,1887,2016-2017,Regular School,MA
251308002786,0.0549479166666667,0.587308439456076,0.74633653360283,57620.0,21.6178266178266,0.335384615384615,High,1475,2016-2017,Regular School,MA
251311002174,0.0687936191425723,0.826711345141216,0.838271604938272,89595.0,26.2820512820513,0.0643478260869565,High,1890,2016-2017,Regular School,MA
251317002180,0.0546500479386385,0.665406427221172,0.762254901960784,82361.0,20.4945054945055,0.211091234347048,High,2152,2016-2017,Regular School,MA
251320002193,0.0976668475311991,0.554061323292093,0.720059880239521,56250.0,21.3003663003663,0.209459459459459,High,1801,2016-2017,Regular School,MA
251323001076,0.190323870451819,0.360914900773629,0.346069066862601,21141.0,19.2490842490842,0.71304347826087,High,1610,2016-2017,Regular School,MA
251323002200,0.0843611248149975,0.581196581196581,0.617668893838159,30469.0,19.3467643467643,0.605421686746988,High,1606,2016-2017,Regular School,MA
251323002209,0.0403669724770642,0.829471733086191,0.898412698412698,80139.0,20.2991452991453,0.528047868362004,High,1602,2016-2017,Regular School,MA
251323002239,0.12640099626401,0.611013473930873,0.415343915343915,45458.0,16.025641025641,0.777606177606178,High,1604,2016-2017,Regular School,MA
251323002244,0.109494640122511,0.516826923076923,0.599397590361446,63380.0,18.4432234432234,0.776898734177215,High,1603,2016-2017,Regular School,MA
260000503830,0.355521936459909,0.499447513812155,0.217479674796748,19297.0,16.5,0.529513888888889,High,49017,2016-2017,Regular School,MI
260000603854,0.147272727272727,0.595810705973623,0.563241106719368,31611.0,20.6,0.315068493150685,High,49911,2016-2017,Regular School,MI
260000703856,0.106918238993711,0.44932079414838,0.675984752223634,38915.0,20.8,0.311965811965812,High,48441,2016-2017,Regular School,MI
260001203862,0.147907647907648,0.538210320052253,0.627240143369176,47979.0,19.7,0.299539170506912,High,49781,2016-2017,Regular School,MI
260001303869,0.0293663060278207,0.776,0.678217821782178,38649.0,21.9,0.184771573604061,High,49855,2016-2017,Regular School,MI
260001503890,0.0562814070351759,0.591549295774648,0.808917197452229,40833.0,18.3,0.456475583864119,High,48185,2016-2017,Regular School,MI
260001503903,0.219917012448133,0.598290598290598,0.0903225806451613,32083.0,18.2,0.567977528089888,High,48184,2016-2017,Regular School,MI
260001603912,0.0668473351400181,0.665703971119134,0.913508260447036,76821.0,19.8,0.557632398753894,High,48127,2016-2017,Regular School,MI
260001703918,0.132858837485172,0.488101533580116,0.316167664670659,31862.0,19.7,0.321100917431193,High,48413,2016-2017,Regular School,MI
260013901488,0.224969097651422,0.149055640632976,0.604166666666667,30195.0,17.1,0.951704545454545,High,48210,2016-2017,Regular School,MI
260014501652,0.117682558841279,0.569528415961306,0.875468867216804,32175.0,18.4,0.50314465408805,High,48838,2016-2017,Regular School,MI
260015600970,0.289878542510121,0.1875,0.307424593967517,20966.0,14.6,0.658892128279883,High,48342,2016-2017,Regular School,MI
260016401005,0.0571895424836601,0.707037643207856,0.407749077490775,31392.0,23.8,0.110441767068273,High,48105,2016-2017,Regular School,MI
260016807800,0.329345088161209,0.51980198019802,0.114561027837259,31944.0,16.2,0.847856154910097,High,48225,2016-2017,Regular School,MI
260017001039,0.288732394366197,0.4989816700611,0.083969465648855,25987.0,14.9,0.671328671328671,High,48223,2016-2017,Regular School,MI
260017101040,0.0521528198908429,0.619311875693674,0.753799392097264,56525.0,17.8,0.483234714003945,High,48121,2016-2017,Regular School,MI
260018601543,0.37308533916849,1.0,,,20.7,0.422712933753943,High,49307,2016-2017,Regular School,MI
260021001494,0.0778748180494905,0.584016393442623,0.754838709677419,61250.0,16.5,0.814385150812065,High,48092,2016-2017,Regular School,MI
260021708533,0.198106828938472,0.472100656455142,0.726384364820847,37244.0,15.3,0.901785714285714,High,48212,2016-2017,Regular School,MI
260022501195,0.16005040957782,0.579035405631447,0.614046822742475,59605.0,20.4,0.345029239766082,High,48134,2016-2017,Regular School,MI
260022701485,0.244498777506112,0.343047460449625,0.67913148371532,22139.0,15.3,0.739827373612824,High,48210,2016-2017,Regular School,MI
260024201699,0.458502024291498,0.471724137931034,0.153968253968254,21538.0,15.7,0.783815028901734,High,48235,2016-2017,Regular School,MI
260027301308,0.11151570323168,0.616961414790997,0.577052868391451,53323.0,18.8,0.28125,High,48026,2016-2017,Regular School,MI
260030101945,0.294520547945205,0.289485662266727,0.811180124223603,18163.0,16.6,0.993362831858407,High,48212,2016-2017,Regular School,MI
260031708195,0.179016874541453,0.565663474692202,0.69811320754717,32172.0,15.9,0.691588785046729,High,48519,2016-2017,Regular School,MI
260095208134,0.311893203883495,0.511976047904192,0.259501965923984,15976.0,18.4,0.581052631578947,High,48207,2016-2017,Regular School,MI
260095607842,0.168253968253968,0.940740740740741,0.623376623376623,21139.0,16.3,0.758064516129032,High,48202,2016-2017,Regular School,MI
260098108149,0.117780809458845,0.713658322353975,0.75131717597471,40149.0,23.4,0.391061452513966,High,49505,2016-2017,Regular School,MI
260098408257,0.0671521035598705,0.73933281613654,0.609289617486339,42945.0,17.7,0.260504201680672,High,48114,2016-2017,Regular School,MI
260098908273,0.0232067510548523,0.799043062200957,0.760115606936416,100083.0,21.6,0.252955082742317,High,48197,2016-2017,Regular School,MI
260099208258,0.225067385444744,0.493840985442329,0.4,21229.0,21.3,0.139240506329114,High,48061,2016-2017,Regular School,MI
260099308233,0.261654135338346,0.626385809312639,0.248917748917749,24250.0,15.7,0.792079207920792,High,48235,2016-2017,Regular School,MI
260100104670,0.296577946768061,0.53857791225416,0.0918918918918919,28125.0,14.5,0.696902654867257,High,48206,2016-2017,Regular School,MI
260100104693,0.329345531315975,0.363457760314342,0.170234454638124,25544.0,13.6,0.726896551724138,High,48224,2016-2017,Regular School,MI
260100104734,0.291271347248577,0.528099910793934,0.222222222222222,28849.0,13.3,0.735238095238095,High,48219,2016-2017,Regular School,MI
260100104793,0.290472501936483,0.48351034097261,0.330275229357798,30211.0,14.1,0.67502850627138,High,48221,2016-2017,Regular School,MI
260100104813,0.382601351351351,0.452399086062452,0.214030915576694,23594.0,13.4,0.74559686888454,High,48234,2016-2017,Regular School,MI
260100104830,0.316602316602317,0.579302587176603,0.0627118644067797,18554.0,13.4,0.700251889168766,High,48214,2016-2017,Regular School,MI
260101908370,0.0553696379677517,0.933973240255963,0.848916408668731,87825.0,16.6,0.431578947368421,High,48864,2016-2017,Regular School,MI
260102308403,0.268334039847393,0.203546646106399,0.611923509561305,30330.0,13.4,0.94269340974212,High,48209,2016-2017,Alternative School,MI
260102906170,0.305732484076433,0.45135406218656,0.361963190184049,28810.0,13.4,0.826923076923077,High,49444,2016-2017,Regular School,MI
260106608474,0.271914132379249,0.310924369747899,0.352380952380952,16908.0,12.9,0.979591836734694,High,49507,2016-2017,Alternative School,MI
260192003923,0.0808344198174707,0.561102444097764,0.767103347889374,50322.0,18.2,0.318681318681319,High,49220,2016-2017,Regular School,MI
260195003927,0.138461538461538,0.593155893536122,0.737569060773481,35741.0,19.5,0.441888619854722,High,49221,2016-2017,Regular School,MI
260198003939,0.127282789153293,0.600448430493274,0.717919075144509,51757.0,20.1,0.303780964797914,High,48117,2016-2017,Regular School,MI
260216003955,0.141098484848485,0.460899653979239,0.7,36744.0,19.6,0.43010752688172,High,48742,2016-2017,Regular School,MI
260219003960,0.105975723622782,0.418181818181818,0.728597449908925,45506.0,18.6,0.304270462633452,High,48001,2016-2017,Regular School,MI
260252003971,0.0795847750865052,0.592851592851593,0.541751527494908,70521.0,20.6,0.218978102189781,High,48101,2016-2017,Regular School,MI
260255003976,0.0758634070624757,0.668592057761733,0.77071129707113,57361.0,20.9,0.158200290275762,High,49401,2016-2017,Regular School,MI
260264003980,0.151488227454465,0.721192950745594,0.448776065276519,33543.0,20.0,0.360065466448445,High,48801,2016-2017,Regular School,MI
260267003982,0.125152625152625,0.598182735991923,0.844497607655502,62275.0,20.3,0.16023166023166,High,48003,2016-2017,Regular School,MI
260273003984,0.101433296582139,0.609485368314833,0.586626139817629,27381.0,19.5,0.321128909229596,High,49707,2016-2017,Regular School,MI
260279003997,0.0449381469325928,0.698449976514796,0.897027143472641,89473.0,19.9,0.165950590762621,High,48023,2016-2017,Regular School,MI
260282004029,0.0329320113314448,0.940719830628088,0.735812133072407,57938.0,24.7,0.144696505211527,High,48103,2016-2017,Regular School,MI
260282004032,0.121353558926488,0.951143451143451,0.889221556886228,92417.0,23.7,0.193421052631579,High,48105,2016-2017,Regular School,MI
260282007761,0.00930232558139535,0.974619289340102,0.868945868945869,145347.0,24.5,0.144520547945205,High,48103,2016-2017,Regular School,MI
260324004042,0.0797233345467783,0.65572105619499,0.833049403747871,74866.0,19.8,0.126315789473684,High,48005,2016-2017,Regular School,MI
260354004051,0.130258899676375,0.546122994652406,0.657364341085271,38750.0,17.5,0.577342047930283,High,48519,2016-2017,Regular School,MI
260360004059,0.148633879781421,0.464179104477612,0.761410788381743,37901.0,18.1,0.526717557251908,High,48703,2016-2017,Regular School,MI
260369004067,0.0711146624051139,0.761432926829268,0.69047619047619,57213.0,20.9,0.198095238095238,High,48326,2016-2017,Regular School,MI
260381004068,0.137003841229193,0.460237946149029,0.497816593886463,22614.0,16.1,0.829931972789116,High,49304,2016-2017,Regular School,MI
260387004072,0.114808043875686,0.422365988909427,0.695707070707071,35332.0,17.0,0.615384615384615,High,49013,2016-2017,Regular School,MI
260390004081,0.0801127214170692,0.618048618048618,0.531655844155844,44221.0,20.2,0.351162790697674,High,48706,2016-2017,Regular School,MI
260402004088,0.0879059350503919,0.64058106841612,0.871645274212369,53438.0,19.2,0.39047619047619,High,49845,2016-2017,Regular School,MI
260417004090,0.0527892175215275,0.827848978178039,0.816933638443936,68663.0,19.8,0.209003215434084,High,48808,2016-2017,Regular School,MI
260426004094,0.235618597320725,0.523036988968202,0.56514657980456,33382.0,18.1,0.491160645657187,High,48708,2016-2017,Regular School,MI
260426004113,0.0782761653474054,0.613891726251277,0.776082977425259,60531.0,19.7,0.21492295214923,High,48611,2016-2017,Alternative School,MI
260429007510,0.10541586073501,0.48786717752235,0.720073664825046,46917.0,21.0,0.211538461538462,High,48858,2016-2017,Regular School,MI
260444004125,0.12240932642487,0.503095975232198,0.671623296158612,36960.0,18.4,0.449438202247191,High,48612,2016-2017,Regular School,MI
260447004128,0.110823630875377,0.656215005599104,0.76062091503268,56170.0,20.6,0.152466367713004,High,48182,2016-2017,Regular School,MI
260450004133,0.34375,0.572330097087379,0.367912371134021,29102.0,15.2,0.791208791208791,High,48505,2016-2017,Regular School,MI
260453004142,0.117598684210526,0.480968858131488,0.643090315560392,41713.0,18.6,0.454680534918276,High,48809,2016-2017,Regular School,MI
260465004150,0.0923404255319149,0.523651145602365,0.791360294117647,50447.0,17.7,0.473509933774834,High,49021,2016-2017,Regular School,MI
260474004152,0.234602463605823,0.366231253023706,0.541825095057034,37588.0,17.6,0.752941176470588,High,48529,2016-2017,Regular School,MI
260480004160,0.11490815890645,0.598458304134548,0.809980806142035,51280.0,16.9,0.49003984063745,High,48509,2016-2017,Regular School,MI
260483004162,0.218034993270525,0.345167652859961,0.202602230483271,22696.0,14.1,0.862745098039216,High,49022,2016-2017,Regular School,MI
260495004182,0.140934844192635,0.505396825396825,0.697841726618705,47022.0,20.7,0.414583333333333,High,49616,2016-2017,Regular School,MI
260501004187,0.0542531815137307,0.89549436795995,0.902439024390244,94094.0,21.6,0.199059561128527,High,48072,2016-2017,Special Education School,MI
260543004199,0.0799047942876573,0.919125683060109,0.723507917174178,45750.0,19.1,0.414258188824663,High,49103,2016-2017,Regular School,MI
260578004205,0.181525735294118,0.763470958712386,0.693110647181628,30230.0,20.7,0.385670731707317,High,49307,2016-2017,Regular School,MI
260582004210,0.0919499105545617,0.648761659697652,0.684775318578135,59491.0,19.3,0.325342465753425,High,48415,2016-2017,Regular School,MI
260585004217,0.035548686244204,0.955642530984997,0.784667418263811,157109.0,25.0,0.0426327599102468,High,48009,2016-2017,Regular School,MI
260585004226,0.0691864189622037,0.914165666266507,0.791008505467801,86142.0,23.2,0.0931780366056572,High,48025,2016-2017,Regular School,MI
260600004229,0.0709677419354839,0.714182344428365,0.482248520710059,48569.0,21.6,0.20997375328084,High,49228,2016-2017,Regular School,MI
260650004252,0.0691318327974277,0.646288209606987,0.653061224489796,51964.0,20.2,0.258485639686684,High,49712,2016-2017,Regular School,MI
260657004257,0.113207547169811,0.651574803149606,0.678048780487805,56250.0,19.7,0.293900184842884,High,48462,2016-2017,Regular School,MI
260660004262,0.108714788732394,0.487334593572779,0.755597014925373,35759.0,18.6,0.452442159383033,High,49120,2016-2017,Regular School,MI
260672004267,0.0634425377015081,0.474249888042992,0.424968474148802,36598.0,21.2,0.245454545454545,High,49802,2016-2017,Regular School,MI
260678004274,0.175637393767705,0.525612472160356,0.630890052356021,38188.0,15.6,0.580817051509769,High,48722,2016-2017,Regular School,MI
260684004281,0.068317285648785,0.651426174496644,0.726577437858509,51181.0,21.5,0.234042553191489,High,49106,2016-2017,Regular School,MI
260687004283,0.0671521035598705,0.73933281613654,0.609289617486339,42945.0,22.7,0.0686274509803922,High,48116,2016-2017,Regular School,MI
260690004291,0.116195603409601,0.632056849585472,0.616964285714286,47634.0,20.3,0.397379912663755,High,49715,2016-2017,Regular School,MI
260699004300,0.0694945848375451,0.515430861723447,0.732824427480916,60024.0,21.3,0.270967741935484,High,49230,2016-2017,Regular School,MI
260704004301,0.104542626011201,0.476930792377131,0.867822318526544,52981.0,21.2,0.456470588235294,High,48416,2016-2017,Regular School,MI
260708004305,0.133366141732283,0.618803418803419,0.651315789473684,57262.0,19.4,0.306737588652482,High,48134,2016-2017,Regular School,MI
260714004308,0.0737082066869301,0.520279255319149,0.698194325021496,45507.0,19.8,0.354621848739496,High,49107,2016-2017,Regular School,MI
260732004320,0.0973360655737705,0.683809523809524,0.822757111597374,63125.0,20.5,0.329787234042553,High,48640,2016-2017,Regular School,MI
260753004329,0.120199501246883,0.501866445458316,0.755368814192344,56891.0,20.1,0.24869109947644,High,48418,2016-2017,Regular School,MI
260756004332,0.0535031847133758,0.653869716152747,0.775759822090437,62288.0,21.4,0.189338235294118,High,49315,2016-2017,Regular School,MI
260759004340,0.153846153846154,0.520029673590504,0.526011560693642,28977.0,20.8,0.312252964426877,High,49601,2016-2017,Regular School,MI
260762004346,0.0382409177820268,0.74160895045285,0.854030501089325,78750.0,21.9,0.12037037037037,High,49316,2016-2017,Regular School,MI
260769004352,0.081255028157683,0.599312714776632,0.58169014084507,37235.0,20.4,0.37467018469657,High,49913,2016-2017,Regular School,MI
260771004355,0.123846153846154,0.33954802259887,0.702391496899911,37447.0,16.4,0.480519480519481,High,49232,2016-2017,Regular School,MI
260780004358,0.16583912611718,0.425357873210634,0.596434359805511,45583.0,18.7,0.293650793650794,High,48014,2016-2017,Regular School,MI
260789000507,0.173184357541899,0.505990783410138,0.168981481481481,15860.0,17.9,0.749326145552561,High,48507,2016-2017,Regular School,MI
260789004373,0.236725663716814,0.603174603174603,0.342715231788079,40694.0,17.6,0.538720538720539,High,48532,2016-2017,Regular School,MI
260789007793,,,,,22.8,0.27979274611399,High,48507,2016-2017,Regular School,MI
260804004376,0.113759479956663,0.586605080831409,0.714108910891089,33750.0,19.3,0.375231053604436,High,48723,2016-2017,Regular School,MI
260807004379,0.154487821154488,0.545110192837466,0.772984441301273,43750.0,18.7,,High,48604,2016-2017,Regular School,MI
260813004383,0.142857142857143,0.456532066508314,0.746728252501925,42615.0,18.1,0.397993311036789,High,48811,2016-2017,Regular School,MI
260840004391,0.0805108273181566,0.617966903073286,0.615711252653928,45753.0,19.6,0.438413361169102,High,48726,2016-2017,Regular School,MI
260843004397,0.10303265940902,0.490439093484419,0.572013093289689,33464.0,17.3,0.576190476190476,High,49031,2016-2017,Regular School,MI
260852004400,0.117831074035454,0.501559020044543,0.602574416733709,40612.0,20.2,0.310344827586207,High,49319,2016-2017,Regular School,MI
260858004404,0.121301775147929,0.556754874651811,0.54013875123885,31157.0,18.6,0.55,High,48015,2016-2017,Regular School,MI
260864004412,0.194014447884417,0.506941689805633,0.481589147286822,36221.0,19.4,0.400386847195358,High,48888,2016-2017,Regular School,MI
260867004417,0.0775401069518717,0.550920245398773,0.804718217562254,55905.0,19.3,0.343669250645995,High,49032,2016-2017,Regular School,MI
260873004419,0.0662188099808061,0.654575432811212,0.464968152866242,32157.0,20.7,0.292682926829268,High,49720,2016-2017,Regular School,MI
260877004422,0.127717391304348,0.615776081424936,0.475923852183651,43897.0,18.8,0.294736842105263,High,48813,2016-2017,Regular School,MI
260891004432,0.214070351758794,0.459599703484062,0.627596439169139,24527.0,19.9,0.445901639344262,High,49721,2016-2017,Regular School,MI
260894004437,0.0394207562349155,0.86264100862641,0.883064516129032,66731.0,23.3,0.0657108721624851,High,48118,2016-2017,Regular School,MI
260915004444,0.109535452322738,0.518134715025907,0.665354330708661,42065.0,20.1,0.313575525812619,High,48616,2016-2017,Regular School,MI
260956004452,0.163766632548618,0.448409619860357,0.613496932515337,39103.0,19.8,0.489184692179701,High,49340,2016-2017,Regular School,MI
260957000623,0.0596270028894142,0.655817174515235,0.763809523809524,69082.0,20.6,0.134028294862249,High,48044,2016-2017,Regular School,MI
260957004454,0.0943072702331962,0.776386404293381,0.755841121495327,61712.0,19.7,0.263396537510305,High,48038,2016-2017,Regular School,MI
260957007865,0.0881997583568264,0.740701001430615,0.825875486381323,81332.0,26.8,0.0964912280701754,High,48038,2016-2017,Regular School,MI
260975004465,0.144654088050314,0.515859766277129,0.394011976047904,30625.0,19.9,0.325942350332594,High,48617,2016-2017,Regular School,MI
260984004469,0.0455580865603645,0.808113329040567,0.826879271070615,46481.0,18.2,0.426597582037997,High,48152,2016-2017,Regular School,MI
260993004481,0.162720097146327,0.705982905982906,0.843891402714932,52304.0,19.7,0.274137931034483,High,48017,2016-2017,Regular School,MI
261005004490,0.0834914611005693,0.623227290149483,0.711111111111111,54859.0,20.2,0.273417721518987,High,49236,2016-2017,Regular School,MI
261008004491,0.161572052401747,0.576753507014028,0.644589552238806,46453.0,15.9,0.722986247544204,High,48035,2016-2017,Regular School,MI
261011004498,0.229281767955801,0.592086330935252,0.517460317460318,31136.0,19.0,0.341489361702128,High,48420,2016-2017,Regular School,MI
261014004502,0.0639269406392694,0.577562326869806,0.621590909090909,35245.0,19.6,0.380195599022005,High,49036,2016-2017,Regular School,MI
261020004511,0.111609367214748,0.482306684141547,0.647242455775234,42021.0,18.6,0.363636363636364,High,48618,2016-2017,Regular School,MI
261038004515,0.0898094950105836,0.563926312895243,0.710124826629681,57625.0,18.5,0.393483709273183,High,49038,2016-2017,Regular School,MI
261059004525,0.078426521523998,0.665611575853493,0.609480812641084,46412.0,19.1,0.455238095238095,High,49048,2016-2017,Regular School,MI
261062004532,0.0725699067909454,0.606914212548015,0.511664074650078,54556.0,19.7,0.322670375521558,High,49321,2016-2017,Regular School,MI
261065004538,0.130131680867545,0.68346923647146,0.875748502994012,57392.0,19.1,0.36078431372549,High,49237,2016-2017,Regular School,MI
261075004540,0.110348468848997,0.436889077773056,0.604330708661417,46795.0,19.4,0.426356589147287,High,49042,2016-2017,Regular School,MI
261083004546,0.071157495256167,0.624941833410889,0.663590604026846,50921.0,21.0,0.20959595959596,High,49404,2016-2017,Regular School,MI
261086004554,0.107598784194529,0.619617224880383,0.657534246575342,38654.0,18.9,0.372492836676218,High,48817,2016-2017,Regular School,MI
261103004561,0.149222065063649,0.533034714445689,0.644736842105263,45000.0,21.1,0.459259259259259,High,49738,2016-2017,Regular School,MI
261114004565,0.134784020785969,0.470872406933788,0.691744340878828,46103.0,19.4,0.355457227138643,High,48422,2016-2017,Regular School,MI
261140004572,,,,,20.1,0.222972972972973,High,48819,2016-2017,Regular School,MI
261143004574,0.167543859649123,0.667130919220056,0.581108829568789,29375.0,21.3,0.249679897567222,High,48423,2016-2017,Regular School,MI
261155004582,0.0353510895883777,0.851633215269579,0.748275862068966,86458.0,22.7,0.105656350053362,High,48820,2016-2017,Regular School,MI
261160004587,0.11444921316166,0.851089588377724,0.516806722689076,39363.0,20.7,0.424590163934426,High,48124,2016-2017,Regular School,MI
261160004590,0.0521528198908429,0.619311875693674,0.753799392097264,56525.0,19.6,0.501459854014599,High,48124,2016-2017,Regular School,MI
261160004591,0.104626334519573,0.342713567839196,0.830188679245283,28090.0,18.2,0.738396624472574,High,48126,2016-2017,Regular School,MI
261160007810,0.179401993355482,0.692513368983957,0.775510204081633,27212.0,22.4,0.527027027027027,High,48128,2016-2017,Regular School,MI
261161004618,0.160866202629544,0.446333333333333,0.724273369992145,45814.0,19.4,0.545346062052506,High,48125,2016-2017,Regular School,MI
261164004621,0.257317073170732,0.428833792470156,0.231866825208086,23438.0,15.0,0.678217821782178,High,48125,2016-2017,Regular School,MI
261167004624,0.122352941176471,0.538817310868847,0.607214428857715,46852.0,19.4,0.501818181818182,High,49045,2016-2017,Regular School,MI
261170004628,0.136970400464306,0.422081094284319,0.631790744466801,40000.0,18.6,0.421052631578947,High,48427,2016-2017,Regular School,MI
261191004631,0.103717472118959,0.528215411057004,0.465826144658261,47195.0,18.8,0.41834451901566,High,49046,2016-2017,Regular School,MI
261203004916,0.0555767034640274,0.859495060373216,0.772408963585434,72083.0,23.3,0.0627687016337059,High,48130,2016-2017,Regular School,MI
261215004924,0.104610808130887,0.709916994320664,0.507,41909.0,18.3,0.553680981595092,High,49047,2016-2017,Regular School,MI
261224004926,0.109289617486339,0.661474164133739,0.826352530541012,66645.0,19.2,0.256965944272446,High,48428,2016-2017,Regular School,MI
261230004929,0.106436420722135,0.570873283233998,0.700524246395806,52747.0,19.9,0.232905982905983,High,48131,2016-2017,Regular School,MI
261233004934,0.0995415848068107,0.505077498663816,0.728018757327081,48093.0,19.0,0.357843137254902,High,48429,2016-2017,Regular School,MI
261242004941,0.128143133462282,0.529317909852413,0.687819856704197,41410.0,21.3,0.247349823321555,High,48039,2016-2017,Regular School,MI
261242004943,0.11172089376715,0.665998663994656,0.699029126213592,50980.0,21.4,0.181395348837209,High,48079,2016-2017,Regular School,MI
261245004950,0.110125646711013,0.646087580760948,0.283928571428571,36757.0,15.6,0.756671899529042,High,48021,2016-2017,Regular School,MI
261248004961,0.0372340425531915,0.951950523311132,0.890464933018124,106738.0,24.7,0.0487309644670051,High,49506,2016-2017,Regular School,MI
261254004967,0.108756622000623,0.564847820126131,0.614387556707712,44266.0,18.2,0.428985507246377,High,49202,2016-2017,Regular School,MI
261256004969,0.0943396226415094,0.361814345991561,0.83651804670913,33083.0,19.0,0.424698795180723,High,49727,2016-2017,Regular School,MI
261260004971,0.0585987261146497,0.862796833773087,0.583333333333333,13540.0,22.4,0.235924932975871,High,48823,2016-2017,Regular School,MI
261269004981,0.184262295081967,0.470106985525488,0.698615548455804,38654.0,20.1,0.253148614609572,High,48827,2016-2017,Regular School,MI
261281004986,0.0799047942876573,0.919125683060109,0.723507917174178,45750.0,17.1,0.805785123966942,High,49111,2016-2017,Regular School,MI
261293004988,0.327613104524181,0.314214463840399,0.378973105134474,31027.0,14.4,0.872972972972973,High,48229,2016-2017,Regular School,MI
261296004994,0.100456621004566,0.56437889960295,0.669039145907473,37943.0,17.7,0.493765586034913,High,49310,2016-2017,Regular School,MI
261299005001,0.100517570144375,0.564716720405343,0.823244552058111,52833.0,21.0,0.226480836236934,High,49112,2016-2017,Regular School,MI
261305005002,0.0429845904298459,0.774910394265233,0.576237623762376,58438.0,21.8,0.248138957816377,High,49629,2016-2017,Regular School,MI
261309005007,0.0665680473372781,0.50744248985115,0.627674750356633,44122.0,19.7,0.334375,High,48755,2016-2017,Regular School,MI
261350005014,0.200763358778626,0.645786726323639,0.586138613861386,26850.0,21.0,0.268929503916449,High,49829,2016-2017,Regular School,MI
261353005024,0.108074534161491,0.680509413067553,0.474424552429668,52277.0,19.9,0.25044404973357,High,48732,2016-2017,Regular School,MI
261356005030,0.105442176870748,0.468634686346863,0.702460850111857,41620.0,16.6,0.566101694915254,High,49631,2016-2017,Regular School,MI
